"id","displaypath","source","status","grouping","parent_grouping","description","top_5","downtime_calc"
3031,BLD3A050 Panda Error,prov:default:/tag:L2/Wrapping/Panda/WRP1A300/WRP1A300_PANDA_IB_InternalFault:/alm:Internal Fault,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:AutoLogin,Y,Y
3032,BLD3A050 Panda Error,prov:default:/tag:L2/Wrapping/Panda/WRP1A300/WRP1A300_PANDA_IB_LowLabel:/alm:Low Label,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:AutoLogin,Y,Y
3033,BLD3A060 Error,prov:default:/tag:L2/Wrapping/SizingScanners/DWP1A170_Scale_Fault:/alm:Fault,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3034,BLD3A060 Error,prov:default:/tag:L2/Wrapping/SizingScanners/Size_DWP1A170_faulted:/alm:Fault,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3035,BLD4A010_LC1.O1,prov:default:/tag:L2/Wrapping/DCI_Stop/BLD4A010_LC1/O1:/alm:O1,Down,Conveyor_Dewrap,Wrapping,BLD4A010 LC1 Fault Alarm,Y,Y
3036,BLD4A040_LC1.O1,prov:default:/tag:L2/Wrapping/DCI_Stop/BLD4A040_LC1/O1:/alm:O1,Down,Conveyor_Dewrap,Wrapping,BLD4A040 LC1 Fault Alarm,Y,Y
3037,BLD4A050 Panda Error,prov:default:/tag:L2/Wrapping/Panda/WRP1A170/WRP1A170_PANDA_IB_HeartbeatFault:/alm:Heart Beat Fault,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:AutoLogin,Y,Y
3038,BLD4A050 Panda Error,prov:default:/tag:L2/Wrapping/Panda/WRP1A170/WRP1A170_PANDA_IB_InternalFault:/alm:Internal Fault,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:AutoLogin,Y,Y
3039,BLD4A050 Panda Error,prov:default:/tag:L2/Wrapping/Panda/WRP1A170/WRP1A170_PANDA_IB_LowLabel:/alm:Low Label,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:AutoLogin,Y,Y
3040,BLD4A060 Error,prov:default:/tag:L2/Wrapping/SizingScanners/WRP1A330_Scale_Fault:/alm:Fault,Down,Conveyor_Wrapping,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3041,Case Conveyor Zone Manual,prov:default:/tag:L2/Gantry/AOI_System/Gantry_Zone4_Cell2/Out_ManualMode:/alm:Alarm,Down,LP_System02,Gantry System2,Case Conveyor Zone in Manual,Y,Y
3042,Case Conveyor Zone Manual,prov:default:/tag:L2/Gantry/AOI_System/Gantry_Zone4_System1/Out_ManualMode:/alm:Alarm,Down,LP_System01,Gantry System1,Case Conveyor Zone in Manual,Y,Y
3043,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3044,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:Stopped_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3045,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:Manual_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3046,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:Undefined_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3047,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:ManualError_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3048,Crane1_Status Status,prov:default:/tag:L2/ASRS/Crane1_Status/Error_Status:/alm:Auto_Status,Down,Crane_1,ASRS,Crane in Auto State,Y, 
3049,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3050,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Stopped_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3051,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Manual_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3052,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Undefined_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3053,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:ManualError_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3054,Crane2_Status Status,prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Auto_Status,Down,Crane_2,ASRS,Crane in Manual State,Y, 
3055,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3056,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:Stopped_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3057,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:Manual_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3058,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:Undefined_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3059,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:ManualError_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3060,Crane3_Status Status,prov:default:/tag:L2/ASRS/Crane3_Status/Error_Status:/alm:Auto_Status,Down,Crane_3,ASRS,Crane in Auto State,Y, 
3061,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3062,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:Stopped_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3063,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:Manual_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3064,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:Undefined_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3065,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:ManualError_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3066,Crane4_Status Status,prov:default:/tag:L2/ASRS/Crane4_Status/Error_Status:/alm:Auto_Status,Down,Crane_4,ASRS,Crane in Manual State,Y, 
3067,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3068,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:Stopped_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3069,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:Manual_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3070,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:Undefined_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3071,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:ManualError_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3072,Crane5_Status Status,prov:default:/tag:L2/ASRS/Crane5_Status/Error_Status:/alm:Auto_Status,Down,Crane_5,ASRS,Crane in Stopped Mode,Y, 
3073,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3074,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:Stopped_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3075,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:Manual_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3076,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:Undefined_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3077,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:ManualError_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3078,Crane6_Status Status,prov:default:/tag:L2/ASRS/Crane6_Status/Error_Status:/alm:Auto_Status,Down,Crane_6,ASRS,Crane in Manual State,Y, 
3079,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:SemiAuto_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3080,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:Stopped_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3081,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:Manual_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3082,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:Undefined_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3083,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:ManualError_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3084,Crane7_Status Status,prov:default:/tag:L2/ASRS/Crane7_Status/Error_Status:/alm:Auto_Status,Down,Crane_7,ASRS,Crane in Auto State,Y, 
3085,Dewrap AOR Error,prov:default:/tag:L1/HeartBeatFaults/Dewrap1:/alm:Fault,Down,Exacta Heartbeat,Wrapping,Dewrap AOR Communication Faulted,Y,Y
3086,DeWrap Decoupler Air Pressure Low,prov:default:/tag:L2/DeWrap/AIR_BIT:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3087,DeWrap Decoupler Air Pressure Low,prov:default:/tag:L2/DeWrap/AIR_BIT 1:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3088,DeWrap Decoupler Board Dispense Error,prov:default:/tag:L2/DeWrap/CR13:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3089,DeWrap Decoupler Board Dropped Error,prov:default:/tag:L2/DeWrap/CR11:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3090,DeWrap Decoupler Board Dropped Error,prov:default:/tag:L2/DeWrap/CR12:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3091,DeWrap Decoupler Forks error,prov:default:/tag:L2/DeWrap/TM41:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3092,DeWrap Decoupler Forks error,prov:default:/tag:L2/DeWrap/TM42:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3093,DeWrap Decoupler Forks error,prov:default:/tag:L2/DeWrap/TM43:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3094,DeWrap Decoupler Forks error,prov:default:/tag:L2/DeWrap/TM44:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3095,DeWrap Decoupler Fuse error,prov:default:/tag:L2/DeWrap/CR10:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3096,DeWrap Decoupler Oil Level Error,prov:default:/tag:L2/DeWrap/FL_BIT:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3097,DeWrap Decoupler Oil Temp Error,prov:default:/tag:L2/DeWrap/TH_BIT 1:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3098,DeWrap Decoupler Safety Eye Error,prov:default:/tag:L2/DeWrap/CR8:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3099,DeWrap Decoupler Safety Eye Error,prov:default:/tag:L2/DeWrap/CR9:/alm:Alarm,Down,Conveyor_Dewrap,Wrapping,usr-prov:default:/usr:Bastian,Y,Y
3100,DS_GANTRY1_EAST.IB_DISC1,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/IB_DISC1:/alm:Out_VFDDiscFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3101,DS_GANTRY1_EAST.IB_DISC2,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/IB_DISC2:/alm:Out_VFDDiscFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3102,DS_GANTRY1_EAST.IB_DISC3,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/IB_DISC3:/alm:Out_VFDDiscFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3103,DS_GANTRY1_EAST.IB_VFDFaulted,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/IB_VFDFaulted:/alm:Out_VFDFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3104,DS_GANTRY1_EAST.IB_VFDFaulted2,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/IB_VFDFaulted2:/alm:IB_VFDFault2,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3105,DS_GANTRY1_EAST.Out_BladeDownfault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_BladeDownfault:/alm:Out_BladeDownfault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3106,DS_GANTRY1_EAST.Out_BladeRaisefault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_BladeRaisefault:/alm:Out_BladeRaisefault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3107,DS_GANTRY1_EAST.Out_ChainRaisefault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_ChainRaisefault:/alm:Out_ChainRaisefault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3108,DS_GANTRY1_EAST.Out_DoorCloseFault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_DoorCloseFault:/alm:Out_DoorCloseFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3109,DS_GANTRY1_EAST.Out_DoorOpenFault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_DoorOpenFault:/alm:Out_DoorOpenFault,Down,LP_System01,Gantry System1,usr-prov:default:/usr:Bastian,Y,Y
3110,DS_GANTRY1_EAST.Out_Fault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_Fault:/alm:Out_Fault,Down,LP_System01,Gantry System1,Conveyor Fault. Check Conveyor Faceplate for Details,Y,Y
3111,DS_GANTRY1_EAST.Out_JamFault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_JamFault:/alm:Out_JamFault,Down,LP_System01,Gantry System1,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3112,DS_GANTRY1_EAST.Out_MPFAULT,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_MPFAULT:/alm:Out_MPFAULT,Down,LP_System01,Gantry System1,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3113,DS_GANTRY1_EAST.Out_RollerRaisefault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/Out_RollerRaisefault:/alm:Out_RollerRaisefault,Down,LP_System01,Gantry System1,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3114,DS_GANTRY1_EAST.US_DoorCloseFault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/US_DoorCloseFault:/alm:US_DoorCloseFault,Down,LP_System01,Gantry System1,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3115,DS_GANTRY1_EAST.US_DoorOpenFault,prov:default:/tag:L2/Gantry/Conveyors/DS_GANTRY1_EAST/US_DoorOpenFault:/alm:US_DoorOpenFault,Down,LP_System01,Gantry System1,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3116,DWP1A010.IB_DISC1,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/IB_DISC1:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3117,DWP1A010.IB_DISC2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/IB_DISC2:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3118,DWP1A010.IB_DISC3,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/IB_DISC3:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3119,DWP1A010.IB_VFDFaulted,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/IB_VFDFaulted:/alm:Out_VFDFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3120,DWP1A010.IB_VFDFaulted2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/IB_VFDFaulted2:/alm:IB_VFDFault2,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3121,DWP1A010.Out_BladeDownfault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_BladeDownfault:/alm:Out_BladeDownfault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3122,DWP1A010.Out_BladeRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_BladeRaisefault:/alm:Out_BladeRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3123,DWP1A010.Out_ChainRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_ChainRaisefault:/alm:Out_ChainRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3124,DWP1A010.Out_DoorCloseFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_DoorCloseFault:/alm:Out_DoorCloseFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3125,DWP1A010.Out_DoorOpenFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_DoorOpenFault:/alm:Out_DoorOpenFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3126,DWP1A010.Out_Fault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_Fault:/alm:Out_Fault,Down,Conveyor_Dewrap,Wrapping,Conveyor Fault. Check Conveyor Faceplate for Details,Y,Y
3127,DWP1A010.Out_JamFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_JamFault:/alm:Out_JamFault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3128,DWP1A010.Out_MPFAULT,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_MPFAULT:/alm:Out_MPFAULT,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3129,DWP1A010.Out_RollerRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/Out_RollerRaisefault:/alm:Out_RollerRaisefault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3130,DWP1A010.US_DoorCloseFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/US_DoorCloseFault:/alm:US_DoorCloseFault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3131,DWP1A010.US_DoorOpenFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A010/US_DoorOpenFault:/alm:US_DoorOpenFault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3132,DWP1A020.IB_DISC1,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/IB_DISC1:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3133,DWP1A020.IB_DISC2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/IB_DISC2:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3134,DWP1A020.IB_DISC3,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/IB_DISC3:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3135,DWP1A020.IB_VFDFaulted,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/IB_VFDFaulted:/alm:Out_VFDFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3136,DWP1A020.IB_VFDFaulted2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/IB_VFDFaulted2:/alm:IB_VFDFault2,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3137,DWP1A020.Out_BladeDownfault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_BladeDownfault:/alm:Out_BladeDownfault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3138,DWP1A020.Out_BladeRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_BladeRaisefault:/alm:Out_BladeRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3139,DWP1A020.Out_ChainRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_ChainRaisefault:/alm:Out_ChainRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3140,DWP1A020.Out_DoorCloseFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_DoorCloseFault:/alm:Out_DoorCloseFault,Down,Conveyor_Dewrap,Wrapping,Vestibule Door Close Fault,Y,Y
3141,DWP1A020.Out_DoorOpenFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_DoorOpenFault:/alm:Out_DoorOpenFault,Down,Conveyor_Dewrap,Wrapping,Vestibule Door Close Fault,Y,Y
3142,DWP1A020.Out_Fault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_Fault:/alm:Out_Fault,Down,Conveyor_Dewrap,Wrapping,Conveyor Fault. Check Conveyor Faceplate for Details,Y,Y
3143,DWP1A020.Out_JamFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_JamFault:/alm:Out_JamFault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3144,DWP1A020.Out_MPFAULT,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_MPFAULT:/alm:Out_MPFAULT,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3145,DWP1A020.Out_RollerRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/Out_RollerRaisefault:/alm:Out_RollerRaisefault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
3146,DWP1A020.US_DoorCloseFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/US_DoorCloseFault:/alm:US_DoorCloseFault,Down,Conveyor_Dewrap,Wrapping,Vestibule Upstream Door Close Fault,Y,Y
3147,DWP1A020.US_DoorOpenFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A020/US_DoorOpenFault:/alm:US_DoorOpenFault,Down,Conveyor_Dewrap,Wrapping,Vestibule Upstream Door Open Fault,Y,Y
3148,DWP1A030.IB_DISC1,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/IB_DISC1:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3149,DWP1A030.IB_DISC2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/IB_DISC2:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3150,DWP1A030.IB_DISC3,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/IB_DISC3:/alm:Out_VFDDiscFault,Down,Conveyor_Dewrap,Wrapping,VFD Disconnect Fault - Turn On Motor Disconnect,Y,Y
3151,DWP1A030.IB_VFDFaulted,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/IB_VFDFaulted:/alm:Out_VFDFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3152,DWP1A030.IB_VFDFaulted2,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/IB_VFDFaulted2:/alm:IB_VFDFault2,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3153,DWP1A030.Out_BladeDownfault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_BladeDownfault:/alm:Out_BladeDownfault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3154,DWP1A030.Out_BladeRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_BladeRaisefault:/alm:Out_BladeRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3155,DWP1A030.Out_ChainRaisefault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_ChainRaisefault:/alm:Out_ChainRaisefault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3156,DWP1A030.Out_DoorCloseFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_DoorCloseFault:/alm:Out_DoorCloseFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3157,DWP1A030.Out_DoorOpenFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_DoorOpenFault:/alm:Out_DoorOpenFault,Down,Conveyor_Dewrap,Wrapping,VFD Fault - Check VFD for Fault Code,Y,Y
3158,DWP1A030.Out_Fault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_Fault:/alm:Out_Fault,Down,Conveyor_Dewrap,Wrapping,Conveyor Fault. Check Conveyor Faceplate for Details,Y,Y
3159,DWP1A030.Out_JamFault,prov:default:/tag:L2/Wrapping/Conveyors/DWP1A030/Out_JamFault:/alm:Out_JamFault,Down,Conveyor_Dewrap,Wrapping,Photo Eye Jam Fault - Clear Jam and Restart System,Y,Y
